is_canceled,lead_time,arrival_date_year
0,98,2015
0,98,2015
1,98,2015
0,98,2015
1,98,2015
0,98,2015
0,94,2015
1,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
1,89,2015
1,89,2015
0,98,2015
1,98,2015
0,98,2015
1,98,2015
1,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
1,98,2015
0,98,2015
0,94,2015
1,89,2015
0,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
1,98,2015
1,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
1,98,2015
0,98,2015
1,98,2015
0,98,2015
0,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
1,98,2015
0,94,2015
1,89,2015
1,98,2015
1,98,2015
1,98,2015
1,98,2015
1,98,2015
0,98,2015
0,98,2015
1,98,2015
1,89,2015
0,98,2015
1,98,2015
0,98,2015
0,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
1,89,2015
1,98,2015
1,98,2015
1,89,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
1,98,2015
0,98,2015
1,98,2015
0,98,2015
1,98,2015
1,98,2015
1,98,2015
1,98,2015
1,98,2015
0,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
1,98,2015
0,98,2015
1,98,2015
1,98,2015
1,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
1,98,2015
0,98,2015
0,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
1,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,98,2015
0,99,2015
1,0,2015
0,124,2015
1,0,2015
0,90,2015
1,77,2015
0,92,2015
0,92,2015
1,105,2015
1,105,2015
1,92,2015
0,84,2015
1,95,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
1,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
1,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,105,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
0,84,2015
1,96,2015
0,89,2015
0,89,2015
1,208,2015
1,81,2015
0,89,2015
0,114,2015
1,208,2015
1,92,2015
0,0,2015
1,139,2015
0,94,2015
0,94,2015
1,104,2015
1,104,2015
1,104,2015
1,104,2015
1,104,2015
1,104,2015
1,104,2015
1,104,2015
1,104,2015
0,94,2015
1,104,2015
1,104,2015
1,104,2015
1,104,2015
1,104,2015
1,104,2015
0,93,2015
0,93,2015
1,104,2015
1,111,2015
0,3,2015
0,88,2015
0,88,2015
0,94,2015
0,94,2015
1,134,2015
1,134,2015
1,134,2015
1,134,2015
0,15,2015
1,134,2015
1,134,2015
1,134,2015
1,134,2015
0,15,2015
1,134,2015
1,134,2015
1,134,2015
1,134,2015
1,134,2015
1,134,2015
1,134,2015
1,134,2015
0,90,2015
1,134,2015
1,134,2015
1,134,2015
1,106,2015
0,112,2015
1,134,2015
1,134,2015
1,134,2015
1,134,2015
1,134,2015
1,134,2015
1,95,2015
0,95,2015
0,2,2015
1,135,2015
1,135,2015
0,135,2015
0,135,2015
1,198,2015
0,135,2015
1,198,2015
1,198,2015
0,135,2015
0,3,2015
0,135,2015
0,135,2015
1,198,2015
0,135,2015
1,198,2015
1,198,2015
1,198,2015
1,198,2015
0,135,2015
0,135,2015
1,198,2015
1,198,2015
1,198,2015
1,198,2015
0,135,2015
0,135,2015
0,135,2015
0,135,2015
0,99,2015
0,135,2015
0,135,2015
1,198,2015
1,198,2015
0,3,2015
0,135,2015
0,135,2015
0,135,2015
0,135,2015
1,198,2015
1,102,2015
0,135,2015
1,198,2015
1,198,2015
0,135,2015
0,135,2015
0,135,2015
0,135,2015
1,198,2015
1,198,2015
1,198,2015
0,135,2015
0,135,2015
1,198,2015
1,198,2015
0,135,2015
1,198,2015
1,198,2015
0,135,2015
0,135,2015
1,198,2015
1,198,2015
0,96,2015
0,5,2015
1,101,2015
0,4,2015
0,110,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
1,106,2015
0,110,2015
0,110,2015
1,110,2015
0,110,2015
0,110,2015
0,110,2015
0,110,2015
0,110,2015
0,110,2015
0,110,2015
0,110,2015
0,110,2015
0,110,2015
0,110,2015
0,110,2015
0,110,2015
0,1,2015
0,10,2015
0,2,2015
0,98,2015
0,2,2015
0,4,2015
1,125,2015
0,98,2015
0,118,2015
0,100,2015
0,100,2015
0,100,2015
0,100,2015
0,100,2015
1,6,2015
1,8,2015
0,11,2015
0,1,2015
0,3,2015
1,8,2015
1,99,2015
0,2,2015
1,11,2015
0,1,2015
0,6,2015
1,2,2015
0,8,2015
0,2,2015
0,6,2015
0,6,2015
1,124,2015
0,8,2015
0,6,2015
0,6,2015
0,2,2015
0,9,2015
1,17,2015
0,3,2015
0,2,2015
1,6,2015
0,7,2015
1,107,2015
0,0,2015
0,3,2015
0,5,2015
1,4,2015
0,1,2015
0,1,2015
0,8,2015
0,4,2015
1,102,2015
0,5,2015
0,6,2015
0,132,2015
0,132,2015
0,7,2015
0,10,2015
0,0,2015
0,0,2015
0,4,2015
0,108,2015
0,108,2015
0,0,2015
0,3,2015
0,19,2015
0,19,2015
0,15,2015
0,1,2015
0,1,2015
1,10,2015
0,125,2015
1,10,2015
0,2,2015
0,107,2015
0,7,2015
0,0,2015
0,2,2015
1,12,2015
1,12,2015
0,5,2015
0,2,2015
1,115,2015
0,22,2015
0,11,2015
0,125,2015
0,17,2015
0,17,2015
0,11,2015
0,4,2015
0,12,2015
0,9,2015
0,1,2015
0,3,2015
0,19,2015
0,19,2015
0,10,2015
1,18,2015
0,8,2015
0,119,2015
0,11,2015
0,22,2015
0,119,2015
0,7,2015
0,14,2015
0,14,2015
1,14,2015
1,14,2015
0,0,2015
0,10,2015
0,37,2015
0,5,2015
0,8,2015
0,13,2015
0,4,2015
1,13,2015
0,22,2015
0,1,2015
0,15,2015
0,8,2015
0,21,2015
0,9,2015
0,3,2015
0,8,2015
0,11,2015
0,0,2015
1,14,2015
0,14,2015
1,14,2015
0,14,2015
0,21,2015
0,121,2015
0,5,2015
0,17,2015
0,17,2015
0,0,2015
0,12,2015
0,0,2015
0,21,2015
0,1,2015
0,21,2015
0,20,2015
0,20,2015
0,17,2015
0,10,2015
1,133,2015
0,6,2015
0,1,2015
0,124,2015
0,118,2015
1,114,2015
0,118,2015
1,17,2015
1,119,2015
0,2,2015
1,118,2015
0,0,2015
1,5,2015
0,2,2015
0,2,2015
0,120,2015
0,7,2015
0,119,2015
0,0,2015
1,146,2015
0,146,2015
0,7,2015
0,146,2015
1,146,2015
0,146,2015
0,146,2015
0,146,2015
0,144,2015
0,146,2015
0,146,2015
0,146,2015
0,140,2015
1,8,2015
0,146,2015
1,146,2015
1,147,2015
0,146,2015
0,120,2015
1,123,2015
0,144,2015
0,146,2015
0,146,2015
0,159,2015
0,159,2015
0,159,2015
0,159,2015
0,116,2015
0,22,2015
1,208,2015
0,159,2015
1,197,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
0,129,2015
1,140,2015
1,140,2015
1,140,2015
1,140,2015
1,22,2015
1,140,2015
1,140,2015
1,140,2015
0,1,2015
0,0,2015
0,1,2015
1,4,2015
1,160,2015
0,160,2015
0,15,2015
1,160,2015
0,1,2015
0,160,2015
0,160,2015
0,160,2015
0,160,2015
1,160,2015
1,160,2015
0,1,2015
1,160,2015
0,160,2015
0,160,2015
1,160,2015
1,160,2015
1,160,2015
0,9,2015
1,11,2015
0,1,2015
0,0,2015
1,148,2015
1,148,2015
1,148,2015
0,11,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,15,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,12,2015
0,1,2015
0,1,2015
0,0,2015
0,1,2015
0,0,2015
0,1,2015
1,22,2015
1,4,2015
0,0,2015
0,2,2015
0,6,2015
0,1,2015
0,1,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
0,2,2015
1,148,2015
1,148,2015
1,148,2015
1,148,2015
1,28,2015
1,148,2015
0,7,2015
0,4,2015
1,119,2016
0,0,2016
0,0,2016
0,19,2016
0,30,2016
0,17,2016
0,19,2016
0,19,2016
0,18,2016
0,22,2016
1,25,2016
0,0,2016
0,0,2016
0,18,2016
0,7,2016
0,1,2016
0,4,2016
0,6,2016
0,4,2016
0,0,2016
1,150,2016
0,1,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
1,11,2016
1,10,2016
1,8,2016
1,150,2016
0,1,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
0,1,2016
0,1,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
0,8,2016
1,150,2016
1,150,2016
1,150,2016
1,150,2016
0,12,2016
0,4,2016
0,3,2016
0,2,2016
0,8,2016
0,2,2016
0,0,2016
0,1,2016
0,2,2016
0,2,2016
1,145,2016
0,0,2016
0,2,2016
1,1,2016
0,30,2016
0,0,2016
0,31,2016
0,2,2016
1,145,2016
1,145,2016
0,1,2016
1,145,2016
1,145,2016
1,145,2016
1,145,2016
1,145,2016
1,145,2016
1,145,2016
1,145,2016
1,145,2016
1,145,2016
1,145,2016
1,145,2016
0,2,2016
0,3,2016
0,1,2016
0,29,2016
0,9,2016
0,0,2016
0,1,2016
0,0,2016
0,0,2016
0,9,2016
0,2,2016
0,4,2016
0,1,2016
0,1,2016
0,2,2016
0,1,2016
0,1,2016
0,7,2016
0,9,2016
0,7,2016
0,28,2016
0,2,2016
0,1,2016
0,28,2016
0,28,2016
0,0,2016
0,3,2016
0,0,2016
0,0,2016
0,33,2016
0,1,2016
0,3,2016
0,4,2016
0,1,2016
0,0,2016
0,0,2016
0,0,2016
0,0,2016
0,1,2016
0,33,2016
0,0,2016
0,24,2016
0,24,2016
0,0,2016
0,34,2016
0,24,2016
0,2,2016
0,4,2016
0,24,2016
0,1,2016
0,0,2016
0,0,2016
0,0,2016
1,5,2016
0,2,2016
0,6,2016
1,2,2016
0,2,2016
0,6,2016
1,23,2016
1,12,2016
0,1,2016
0,14,2016
0,12,2016
0,2,2016
0,1,2016
0,126,2016
0,7,2016
0,8,2016
1,29,2016
1,29,2016
0,1,2016
0,3,2016
0,3,2016
0,4,2016
0,1,2016
0,3,2016
0,4,2016
0,4,2016
1,5,2016
0,2,2016
0,17,2016
1,3,2016
1,3,2016
0,2,2016
0,22,2016
0,18,2016
1,26,2016
1,29,2016
0,3,2016
0,27,2016
0,4,2016
0,4,2016
0,4,2016
0,4,2016
0,18,2016
0,12,2016
0,7,2016
1,79,2016
0,5,2016
0,9,2016
1,8,2016
0,6,2016
1,4,2016
0,12,2016
0,23,2016
0,23,2016
0,5,2016
1,7,2016
1,12,2016
1,0,2016
0,6,2016
0,37,2016
0,8,2016
0,6,2016
1,18,2016
1,11,2016
0,6,2016
0,33,2016
1,36,2016
0,24,2016
0,9,2016
1,16,2016
1,8,2016
0,6,2016
0,6,2016
1,4,2016
1,35,2016
0,8,2016
0,17,2016
1,17,2016
1,9,2016
0,7,2016
1,1,2016
1,4,2016
1,1,2016
1,10,2016
1,9,2016
1,9,2016
0,40,2016
1,43,2016
0,40,2016
0,40,2016
0,40,2016
1,43,2016
1,43,2016
1,43,2016
1,43,2016
0,40,2016
1,43,2016
0,40,2016
1,38,2016
1,10,2016
0,40,2016
1,18,2016
1,18,2016
1,18,2016
1,12,2016
1,10,2016
0,14,2016
1,10,2016
0,11,2016
1,30,2016
0,9,2016
0,11,2016
0,13,2016
0,12,2016
1,30,2016
0,12,2016
0,14,2016
1,10,2016
0,9,2016
0,18,2016
0,9,2016
0,16,2016
0,12,2016
0,38,2016
1,11,2016
1,9,2016
1,43,2016
1,12,2016
1,11,2016
1,12,2016
0,18,2016
0,18,2016
1,18,2016
0,24,2016
1,10,2016
1,1,2016
1,31,2016
1,32,2016
0,13,2016
0,42,2016
0,18,2016
0,28,2016
1,2,2016
0,13,2016
0,41,2016
1,92,2016
1,4,2016
0,42,2016
1,34,2016
1,7,2016
0,42,2016
1,11,2016
0,18,2016
0,12,2016
1,8,2016
0,12,2016
1,9,2016
1,7,2016
0,149,2016
0,149,2016
0,10,2016
0,38,2016
0,10,2016
0,0,2016
0,20,2016
1,9,2016
1,9,2016
0,42,2016
0,39,2016
0,11,2016
1,9,2016
1,10,2016
0,16,2016
0,2,2016
0,0,2016
1,16,2016
0,28,2016
1,15,2016
0,150,2016
1,16,2016
1,16,2016
0,0,2016
1,150,2016
0,18,2016
1,150,2016
0,150,2016
1,14,2016
1,27,2016
1,151,2016
1,1,2016
1,0,2016
1,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
1,12,2016
0,151,2016
0,151,2016
0,151,2016
1,36,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
1,151,2016
1,151,2016
1,151,2016
0,151,2016
1,14,2016
0,151,2016
1,151,2016
1,151,2016
1,151,2016
1,151,2016
1,151,2016
0,151,2016
0,151,2016
0,151,2016
1,151,2016
1,151,2016
1,151,2016
1,151,2016
1,151,2016
1,12,2016
0,151,2016
0,151,2016
1,151,2016
1,151,2016
0,31,2016
1,151,2016
1,151,2016
0,151,2016
1,1,2016
0,151,2016
0,151,2016
1,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
0,151,2016
1,151,2016
1,151,2016
0,151,2016
1,151,2016
1,151,2016
1,151,2016
0,151,2016
0,151,2016
1,151,2016
1,151,2016
0,151,2016
0,151,2016
1,151,2016
0,151,2016
1,151,2016
0,151,2016
0,43,2016
0,27,2016
0,48,2016
0,4,2016
0,152,2016
0,152,2016
1,1,2016
1,13,2016
1,13,2016
0,41,2016
1,18,2016
1,13,2016
1,13,2016
1,9,2016
1,14,2016
0,47,2016
0,15,2016
0,19,2016
1,0,2016
1,1,2016
0,19,2016
0,1,2016
0,17,2016
0,18,2016
0,20,2016
0,18,2016
0,18,2016
1,15,2016
1,0,2016
0,1,2016
1,11,2016
1,20,2016
1,20,2016
1,33,2016
0,38,2016
1,12,2016
0,16,2016
1,4,2016
1,12,2016
0,15,2016
0,40,2016
0,46,2016
0,34,2016
1,9,2016
1,17,2016
0,17,2016
0,38,2016
0,27,2016
0,23,2016
1,17,2016
0,45,2016
1,45,2016
0,45,2016
1,45,2016
1,15,2016
0,20,2016
1,17,2016
1,1,2016
1,29,2016
1,16,2016
1,20,2016
1,20,2016
0,50,2016
0,49,2016
0,50,2016
1,17,2016
1,33,2016
1,33,2016
1,33,2016
1,33,2016
1,33,2016
1,33,2016
0,28,2016
0,41,2016
1,20,2016
1,0,2016
0,55,2016
1,16,2016
1,4,2016
1,15,2016
1,22,2016
1,17,2016
1,4,2016
0,19,2016
1,11,2016
1,11,2016
1,15,2016
0,29,2016
1,18,2016
1,18,2016
1,116,2016
1,12,2016
1,9,2016
1,14,2016
1,58,2016
1,58,2016
1,58,2016
0,36,2016
1,58,2016
0,39,2016
0,26,2016
0,173,2016
1,11,2016
1,10,2016
1,10,2016
1,0,2016
1,8,2016
1,36,2016
1,59,2016
1,86,2016
1,30,2016
0,37,2016
1,23,2016
1,9,2016
0,22,2016
1,14,2016
1,15,2016
1,9,2016
1,9,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,25,2016
1,27,2016
1,20,2016
1,23,2016
1,24,2016
1,50,2016
1,24,2016
1,35,2016
0,36,2016
0,55,2016
1,12,2016
0,44,2016
1,18,2016
1,17,2016
0,34,2016
0,26,2016
1,18,2016
1,29,2016
1,16,2016
1,20,2016
0,47,2016
0,47,2016
1,10,2016
1,24,2016
0,30,2016
0,28,2016
0,30,2016
0,24,2016
0,47,2016
1,16,2016
0,47,2016
1,29,2016
0,34,2016
0,33,2016
0,27,2016
0,55,2016
1,19,2016
1,18,2016
1,11,2016
1,28,2016
1,12,2016
1,39,2016
0,26,2016
0,2,2016
1,4,2016
0,0,2016
1,30,2016
1,27,2016
1,6,2016
1,12,2016
0,57,2016
0,42,2016
1,24,2016
0,29,2016
0,42,2016
1,20,2016
0,31,2016
0,31,2016
1,28,2016
1,14,2016
1,1,2016
1,13,2016
1,0,2016
1,28,2016
1,29,2016
1,76,2016
1,31,2016
1,31,2016
0,58,2016
0,33,2016
1,22,2016
1,41,2016
1,9,2016
0,31,2016
1,8,2016
1,6,2016
0,37,2016
0,63,2016
1,52,2016
0,53,2016
1,13,2016
0,31,2016
1,0,2016
0,31,2016
1,0,2016
1,9,2016
0,32,2016
1,6,2016
1,31,2016
1,38,2016
0,29,2016
1,8,2016
1,31,2016
1,8,2016
1,43,2016
0,60,2016
0,33,2016
1,12,2016
0,55,2016
1,7,2016
1,32,2016
1,43,2016
0,30,2016
1,4,2016
1,4,2016
0,32,2016
0,41,2016
1,13,2016
1,28,2016
1,16,2016
1,28,2016
1,29,2016
1,12,2016
0,32,2016
1,12,2016
1,21,2016
0,48,2016
1,0,2016
1,32,2016
1,12,2016
1,32,2016
1,15,2016
0,35,2016
0,33,2016
1,85,2016
1,16,2016
1,27,2016
0,37,2016
1,32,2016
0,31,2016
1,24,2016
0,31,2016
0,31,2016
0,45,2016
1,34,2016
0,49,2016
0,31,2016
1,59,2016
0,38,2016
1,58,2016
0,45,2016
1,4,2016
1,17,2016
1,3,2016
1,12,2016
1,12,2016
1,12,2016
1,12,2016
1,31,2016
1,3,2016
1,47,2016
1,12,2016
0,35,2016
0,33,2016
1,14,2016
0,35,2016
0,46,2016
1,46,2016
0,46,2016
1,27,2016
0,33,2016
0,39,2016
0,57,2016
1,26,2016
0,44,2016
0,57,2016
0,56,2016
1,31,2016
0,33,2016
1,44,2016
0,37,2016
0,34,2016
0,33,2016
0,54,2016
0,34,2016
1,20,2016
1,20,2016
1,1,2016
1,1,2016
1,17,2016
0,41,2016
0,64,2016
1,1,2016
1,1,2016
0,66,2016
1,34,2016
0,45,2016
0,35,2016
1,35,2016
1,3,2016
1,0,2016
1,0,2016
1,34,2016
1,119,2016
1,119,2016
0,39,2016
1,35,2016
1,23,2016
1,20,2016
1,10,2016
0,37,2016
1,7,2016
1,26,2016
1,29,2016
1,21,2016
1,21,2016
1,21,2016
1,2,2016
0,48,2016
0,37,2016
0,70,2016
1,5,2016
0,57,2016
1,2,2016
1,1,2016
1,35,2016
0,50,2016
1,24,2016
1,7,2016
0,40,2016
0,41,2016
0,35,2016
0,44,2016
0,40,2016
1,70,2016
0,39,2016
1,38,2016
1,14,2016
0,0,2016
1,35,2016
1,15,2016
1,15,2016
1,44,2016
1,15,2016
1,9,2016
1,15,2016
1,15,2016
1,5,2016
1,12,2016
1,15,2016
1,7,2016
1,15,2016
1,15,2016
1,20,2016
0,50,2016
1,35,2016
1,19,2016
1,15,2016
1,40,2016
0,37,2016
0,42,2016
1,9,2016
1,17,2016
1,6,2016
0,37,2016
1,30,2016
1,23,2016
1,23,2016
1,41,2016
0,41,2016
1,18,2016
1,19,2016
1,23,2016
1,64,2016
1,17,2016
1,64,2016
1,38,2016
0,154,2016
1,22,2016
0,37,2016
1,4,2016
1,9,2016
1,5,2016
1,4,2016
1,28,2016
1,17,2016
0,38,2016
0,159,2016
1,36,2016
0,37,2016
1,2,2016
0,159,2016
1,85,2016
1,30,2016
1,4,2016
1,25,2016
0,159,2016
1,2,2016
0,39,2016
1,46,2016
1,30,2016
1,0,2016
1,21,2016
1,35,2016
0,68,2016
1,0,2016
1,0,2016
1,21,2016
1,68,2016
1,11,2016
0,39,2016
1,0,2016
1,0,2016
1,5,2016
0,60,2016
0,67,2016
1,38,2016
0,67,2016
0,39,2016
0,38,2016
1,10,2016
0,38,2016
1,11,2016
1,4,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,2,2016
1,2,2016
1,2,2016
1,2,2016
1,2,2016
0,43,2016
1,20,2016
1,2,2016
0,54,2016
1,2,2016
1,40,2016
1,17,2016
1,25,2016
1,2,2016
1,2,2016
0,42,2016
1,40,2016
1,33,2016
1,3,2016
1,38,2016
0,62,2016
0,62,2016
1,39,2016
1,6,2016
1,8,2016
1,7,2016
1,4,2016
0,63,2016
0,62,2016
1,19,2016
0,71,2016
1,6,2016
0,0,2016
1,40,2016
1,15,2016
1,15,2016
1,25,2016
0,63,2016
1,3,2016
1,17,2016
1,3,2016
1,44,2016
1,44,2016
1,44,2016
1,43,2016
1,71,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,10,2016
1,44,2016
1,44,2016
1,44,2016
1,44,2016
1,16,2016
0,74,2016
1,0,2016
1,14,2016
1,14,2016
1,46,2016
0,52,2016
0,76,2016
0,45,2016
0,70,2016
0,43,2016
0,47,2016
0,45,2016
1,62,2016
1,42,2016
1,42,2016
1,63,2016
1,42,2016
1,4,2016
1,4,2016
1,99,2016
1,4,2016
1,99,2016
1,8,2016
1,8,2016
1,45,2016
1,26,2016
1,29,2016
1,52,2016
0,47,2016
0,77,2016
1,18,2016
1,48,2016
0,44,2016
1,17,2016
1,34,2016
1,34,2016
1,17,2016
1,130,2016
0,47,2016
1,130,2016
1,24,2016
0,47,2016
0,53,2016
1,31,2016
0,48,2016
1,27,2016
0,47,2016
1,31,2016
0,47,2016
1,49,2016
0,47,2016
0,53,2016
0,53,2016
1,38,2016
1,30,2016
1,29,2016
1,5,2016
1,37,2016
1,23,2016
1,19,2016
0,3,2016
1,7,2016
0,73,2016
1,19,2016
0,73,2016
1,9,2016
0,76,2016
1,9,2016
1,9,2016
1,39,2016
1,23,2016
0,49,2016
0,64,2016
0,50,2016
0,48,2016
0,48,2016
1,1,2016
1,7,2016
1,17,2016
0,55,2016
1,38,2016
1,24,2016
1,37,2016
1,6,2016
1,8,2016
0,49,2016
0,49,2016
0,50,2016
0,50,2016
0,67,2016
1,18,2016
1,50,2016
1,50,2016
1,12,2016
1,12,2016
1,13,2016
1,4,2016
0,48,2016
1,4,2016
0,49,2016
0,71,2016
1,43,2016
1,111,2016
1,5,2016
1,44,2016
1,9,2016
1,24,2016
1,55,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
0,80,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,77,2016
1,34,2016
1,45,2016
1,53,2016
1,18,2016
1,18,2016
1,40,2016
1,18,2016
1,24,2016
0,48,2016
1,23,2016
1,3,2016
1,21,2016
1,21,2016
1,38,2016
1,0,2016
1,30,2016
1,10,2016
1,34,2016
0,51,2016
1,19,2016
1,52,2016
1,51,2016
1,4,2016
1,44,2016
1,0,2016
1,0,2016
1,0,2016
1,51,2016
1,56,2016
1,6,2016
1,70,2016
0,55,2016
0,54,2016
1,6,2016
1,16,2016
1,31,2016
1,51,2016
1,32,2016
1,52,2016
1,7,2016
1,50,2016
1,12,2016
0,54,2016
1,24,2016
1,36,2016
1,35,2016
0,60,2016
1,35,2016
1,16,2016
0,55,2016
0,68,2016
1,52,2016
1,28,2016
1,10,2016
1,62,2016
1,43,2016
1,18,2016
1,1,2016
1,0,2016
1,39,2016
1,0,2016
1,37,2016
1,9,2016
1,39,2016
1,53,2016
1,21,2016
1,54,2016
1,66,2016
1,115,2016
1,65,2016
1,115,2016
1,115,2016
0,57,2016
0,53,2016
0,57,2016
1,16,2016
1,16,2016
1,16,2016
1,115,2016
1,81,2016
1,115,2016
1,3,2016
1,3,2016
1,115,2016
1,16,2016
1,16,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,116,2016
0,54,2016
1,53,2016
1,43,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,116,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,116,2016
1,116,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,1,2016
1,116,2016
1,116,2016
1,116,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,116,2016
1,116,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,116,2016
1,1,2016
1,116,2016
1,116,2016
1,116,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,116,2016
1,116,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,1,2016
1,138,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,116,2016
1,54,2016
1,8,2016
1,116,2016
1,1,2016
1,17,2016
1,116,2016
1,50,2016
0,57,2016
1,61,2016
1,21,2016
1,88,2016
1,13,2016
1,35,2016
0,58,2016
1,88,2016
1,31,2016
1,0,2016
1,43,2016
1,37,2016
0,55,2016
1,8,2016
1,5,2016
1,40,2016
0,54,2016
1,17,2016
1,54,2016
0,67,2016
1,54,2016
1,37,2016
0,55,2016
1,49,2016
0,58,2016
0,78,2016
1,12,2016
1,6,2016
1,0,2016
1,8,2016
1,35,2016
